t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
5286,-0.00013,-0.00014,-0.00006,0.00495,-0.00358,-0.00301,45.9,0,0.0000000,0.0000000,0.00,0.00,0,99.90,-0.00000,-0.00000,0.00063,-0.00002,-0.00219,-0.00236,-0.00092,0.08257,-0.05972,-0.05009,-0.00000,-0.00000,0.00063,-0.00002,0.00000
5306,-0.00007,-0.00012,-0.00003,0.00223,-0.00844,-0.00262,45.9,0,0.0000000,0.0000000,0.00,0.00,0,99.90,-0.00001,-0.00001,0.00049,-0.00002,0.00093,0.00019,0.00040,-0.04051,-0.08451,0.00344,-0.00001,-0.00001,0.00049,-0.00002,0.00000
5326,-0.00020,-0.00009,-0.00005,0.00332,-0.01300,-0.00219,45.9,0,0.0000000,0.0000000,0.00,0.00,0,99.90,-0.00002,-0.00002,0.00078,-0.00001,-0.00229,0.00037,-0.00033,0.02052,-0.08451,0.00456,-0.00002,-0.00002,0.00078,-0.00001,0.00000
5346,-0.00008,-0.00001,-0.00013,-0.00654,-0.01915,-0.00682,45.9,0,0.0000000,0.0000000,0.00,0.00,0,99.90,-0.00003,-0.00003,0.00037,-0.00004,0.00174,0.00122,-0.00146,-0.16108,-0.11550,-0.07935,-0.00003,-0.00003,0.00037,-0.00004,0.00000
5366,-0.00021,-0.00006,-0.00023,-0.01584,-0.02159,-0.00968,45.9,0,0.0000000,0.0000000,0.00,0.00,0,99.90,-0.00004,-0.00003,0.00084,-0.00006,-0.00223,-0.00074,-0.00176,-0.16153,-0.05972,-0.05457,-0.00004,-0.00003,0.00084,-0.00006,0.00000
5386,-0.00015,-0.00004,-0.00028,-0.02098,-0.02536,-0.00896,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00000,0.00000,0.00000,0.00091,0.00019,-0.00113,-0.10153,-0.08451,0.00232,0.00000,0.00000,0.00000,0.00000,0.00000
5406,-0.00021,0.00008,-0.00022,-0.02575,-0.02742,-0.01163,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00045,-0.00002,-0.00118,0.00199,0.00082,-0.10051,-0.05972,-0.05345,-0.00000,0.00000,0.00045,-0.00002,0.00000
5426,-0.00014,-0.00004,-0.00007,-0.03033,-0.02750,-0.00931,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00006,-0.00001,0.00087,-0.00194,0.00226,-0.10199,-0.02874,0.02710,-0.00000,0.00000,0.00006,-0.00001,-0.00000
5446,-0.00021,0.00008,0.00007,-0.03090,-0.02609,-0.01040,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00001,0.00001,0.00050,-0.00002,-0.00123,0.00197,0.00224,-0.03994,-0.00395,-0.02754,-0.00001,0.00001,0.00050,-0.00002,-0.00000
5466,-0.00015,0.00004,0.00011,-0.03136,-0.02662,-0.01626,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00001,0.00001,0.00033,-0.00006,0.00074,-0.00055,0.00080,-0.03846,-0.03493,-0.10809,-0.00001,0.00001,0.00033,-0.00006,-0.00000
5486,-0.00029,-0.00009,0.00017,-0.02818,-0.02861,-0.01836,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00002,0.00002,0.00067,-0.00007,-0.00251,-0.00222,0.00097,0.02154,-0.05972,-0.05121,-0.00002,0.00002,0.00067,-0.00007,-0.00000
5506,-0.00034,-0.00011,0.00020,-0.02892,-0.03196,-0.01705,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00003,0.00001,0.00089,-0.00007,-0.00105,-0.00040,0.00081,-0.04051,-0.08451,0.00344,-0.00003,0.00001,0.00089,-0.00007,-0.00000
5526,-0.00044,0.00002,0.00010,-0.02229,-0.03511,-0.01569,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00003,0.00001,0.00120,-0.00007,-0.00209,0.00210,-0.00145,0.08154,-0.08451,0.00568,-0.00003,0.00001,0.00120,-0.00007,-0.00000
5546,-0.00037,-0.00003,-0.00002,-0.01603,-0.03324,-0.01626,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00005,0.00001,0.00105,-0.00008,0.00072,-0.00075,-0.00200,0.08211,-0.00395,-0.02530,-0.00005,0.00001,0.00105,-0.00008,-0.00000
5566,-0.00047,-0.00001,-0.00013,-0.01011,-0.03483,-0.01829,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00001,0.00144,-0.00010,-0.00197,0.00027,-0.00178,0.08257,-0.05972,-0.05009,-0.00008,0.00001,0.00144,-0.00010,-0.00000
5586,-0.00037,-0.00002,-0.00014,-0.00821,-0.03633,-0.02027,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00010,0.00001,0.00120,-0.00012,0.00119,-0.00020,-0.00038,0.02154,-0.05972,-0.05121,-0.00010,0.00001,0.00120,-0.00012,-0.00000
5606,-0.00039,0.00016,-0.00019,-0.01009,-0.03773,-0.02219,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00013,0.00002,0.00146,-0.00013,-0.00066,0.00290,-0.00101,-0.03948,-0.05972,-0.05233,-0.00013,0.00002,0.00146,-0.00013,-0.00000
5626,-0.00036,0.00020,-0.00014,-0.01192,-0.04054,-0.02065,45.9,0,45.4512440,8.6521343,0.02,144.50,36,0.40,-0.00008,0.00002,0.00128,-0.00013,0.00002,0.00086,0.00067,-0.04051,-0.08451,0.00344,-0.00008,0.00002,0.00128,-0.00013,-0.00000
5646,-0.00025,0.00012,-0.00002,-0.01357,-0.04169,-0.02255,45.9,0,45.4512440,8.6521343,0.02,144.50,36,0.40,-0.00010,0.00003,0.00092,-0.00015,0.00157,-0.00104,0.00184,-0.03948,-0.05972,-0.05233,-0.00010,0.00003,0.00092,-0.00015,-0.00000
5666,-0.00024,0.00012,0.00005,-0.01519,-0.04426,-0.02100,45.9,0,45.4512440,8.6521343,0.02,144.50,36,0.40,-0.00012,0.00004,0.00094,-0.00015,-0.00013,0.00006,0.00112,-0.04051,-0.08451,0.00344,-0.00012,0.00004,0.00094,-0.00015,-0.00000
5686,-0.00035,0.00015,0.00011,-0.01668,-0.05002,-0.02102,45.9,0,45.4512440,8.6521343,0.02,144.50,36,0.40,-0.00014,0.00005,0.00136,-0.00016,-0.00209,0.00056,0.00118,-0.04005,-0.14029,-0.02135,-0.00014,0.00005,0.00136,-0.00016,-0.00000
5706,-0.00027,0.00012,0.00014,-0.01808,-0.05544,-0.02104,45.9,0,45.4512440,8.6521343,0.02,144.50,36,0.40,-0.00016,0.00006,0.00117,-0.00016,0.00093,-0.00029,0.00049,-0.04005,-0.14029,-0.02135,-0.00016,0.00006,0.00117,-0.00016,-0.00000
5726,-0.00036,0.00017,0.00004,-0.01568,-0.05904,-0.02433,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00009,0.00004,0.00125,-0.00019,-0.00173,0.00101,-0.00143,0.02200,-0.11550,-0.07599,-0.00009,0.00004,0.00125,-0.00019,0.00000
5746,-0.00019,0.00009,0.00005,-0.02083,-0.06057,-0.02273,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00011,0.00005,0.00071,-0.00019,0.00249,-0.00128,0.00024,-0.10153,-0.08451,0.00232,-0.00011,0.00005,0.00071,-0.00019,0.00000
5766,-0.00020,0.00010,-0.00001,-0.02195,-0.06052,-0.02451,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00012,0.00006,0.00081,-0.00021,-0.00041,0.00037,-0.00102,-0.03948,-0.05972,-0.05233,-0.00012,0.00006,0.00081,-0.00021,0.00000
5786,-0.00006,-0.00006,-0.00005,-0.01936,-0.05712,-0.02462,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00013,0.00006,0.00024,-0.00022,0.00214,-0.00256,-0.00070,0.02109,-0.00395,-0.02642,-0.00013,0.00006,0.00024,-0.00022,0.00000
5806,-0.00014,0.00005,-0.00011,-0.02417,-0.05579,-0.02970,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00014,0.00007,0.00060,-0.00026,-0.00143,0.00169,-0.00098,-0.09948,-0.03493,-0.10921,-0.00014,0.00007,0.00060,-0.00026,0.00000
5826,-0.00008,0.00002,-0.00011,-0.02509,-0.05603,-0.03106,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00004,0.00019,-0.00027,0.00091,-0.00044,-0.00011,-0.03948,-0.05972,-0.05233,-0.00008,0.00004,0.00019,-0.00027,0.00000
5846,-0.00009,0.00014,-0.00008,-0.02601,-0.05774,-0.02899,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00004,0.00056,-0.00027,-0.00021,0.00205,0.00028,-0.04051,-0.08451,0.00344,-0.00008,0.00004,0.00056,-0.00027,0.00000
5866,-0.00009,0.00013,-0.00005,-0.02682,-0.05786,-0.03039,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00006,0.00055,-0.00029,-0.00004,-0.00007,0.00053,-0.03948,-0.05972,-0.05233,-0.00008,0.00006,0.00055,-0.00029,0.00000
5886,0.00003,0.00024,0.00002,-0.02755,-0.06131,-0.03319,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00007,0.00094,-0.00032,0.00193,0.00207,0.00100,-0.03903,-0.11550,-0.07711,-0.00008,0.00007,0.00094,-0.00032,0.00000
5906,-0.00005,0.00016,0.00001,-0.02827,-0.06122,-0.03434,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00009,0.00070,-0.00034,-0.00135,-0.00113,-0.00008,-0.03948,-0.05972,-0.05233,-0.00008,0.00009,0.00070,-0.00034,0.00000
5926,0.00008,0.00006,-0.00001,-0.02894,-0.06113,-0.03542,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00008,0.00010,0.00052,-0.00035,0.00206,-0.00155,-0.00027,-0.03948,-0.05972,-0.05233,-0.00008,0.00010,0.00052,-0.00035,0.00000
5946,-0.00006,0.00013,0.00001,-0.02958,-0.06105,-0.03643,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00004,0.00006,0.00052,-0.00037,-0.00216,0.00125,0.00034,-0.03948,-0.05972,-0.05233,-0.00004,0.00006,0.00052,-0.00037,0.00000
5966,0.00001,0.00011,0.00006,-0.03023,-0.06245,-0.03404,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00004,0.00007,0.00052,-0.00037,0.00099,-0.00016,0.00080,-0.04051,-0.08451,0.00344,-0.00004,0.00007,0.00052,-0.00037,0.00000
5986,-0.00012,0.00005,0.00010,-0.03079,-0.06229,-0.03514,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00004,0.00007,0.00037,-0.00039,-0.00212,-0.00098,0.00066,-0.03948,-0.05972,-0.05233,-0.00004,0.00007,0.00037,-0.00039,0.00000
6006,0.00002,0.00008,0.00005,-0.03500,-0.06697,-0.03438,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00004,0.00008,0.00046,-0.00040,0.00222,0.00057,-0.00068,-0.10108,-0.14029,-0.02247,-0.00004,0.00008,0.00046,-0.00040,0.00000
6026,-0.00005,0.00005,-0.00000,-0.03533,-0.06802,-0.03211,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00002,0.00005,0.00025,-0.00040,-0.00110,-0.00034,-0.00079,-0.04051,-0.08451,0.00344,-0.00002,0.00005,0.00025,-0.00040,0.00000
6046,-0.00002,0.00012,-0.00004,-0.03192,-0.06752,-0.03326,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00002,0.00006,0.00051,-0.00041,0.00040,0.00124,-0.00069,0.02154,-0.05972,-0.05121,-0.00002,0.00006,0.00051,-0.00041,0.00000
6066,-0.00006,-0.00007,-0.00006,-0.03237,-0.06706,-0.03440,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00002,0.00006,0.00011,-0.00043,-0.00060,-0.00307,-0.00034,-0.03948,-0.05972,-0.05233,-0.00002,0.00006,0.00011,-0.00043,0.00000
6086,-0.00007,0.00003,-0.00018,-0.02920,-0.06810,-0.03206,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00002,0.00006,0.00022,-0.00043,-0.00032,0.00159,-0.00212,0.02052,-0.08451,0.00456,-0.00002,0.00006,0.00022,-0.00043,0.00000
6106,0.00007,-0.00010,-0.00020,-0.03714,-0.06760,-0.03341,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00002,0.00006,0.00044,-0.00045,0.00228,-0.00214,-0.00043,-0.16153,-0.05972,-0.05457,-0.00002,0.00006,0.00044,-0.00045,0.00000
6126,0.00003,-0.00006,-0.00023,-0.03362,-0.06713,-0.03448,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00001,0.00004,0.00033,-0.00047,-0.00055,0.00052,-0.00076,0.02154,-0.05972,-0.05121,-0.00001,0.00004,0.00033,-0.00047,0.00000
6146,0.00017,0.00008,-0.00023,-0.03403,-0.06817,-0.03220,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00004,0.00078,-0.00047,0.00228,0.00224,-0.00015,-0.04051,-0.08451,0.00344,0.00000,0.00004,0.00078,-0.00047,0.00000
6166,0.00021,0.00013,-0.00025,-0.03439,-0.07250,-0.03155,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00004,0.00101,-0.00047,0.00089,0.00096,-0.00053,-0.04005,-0.14029,-0.02135,0.00002,0.00004,0.00101,-0.00047,0.00000
6186,0.00004,-0.00001,-0.00033,-0.03473,-0.07657,-0.03094,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00003,0.00005,0.00039,-0.00048,-0.00264,-0.00218,-0.00160,-0.04005,-0.14029,-0.02135,0.00003,0.00005,0.00039,-0.00048,0.00000
6206,0.00007,-0.00000,-0.00026,-0.03133,-0.07890,-0.03364,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00004,0.00005,0.00048,-0.00051,0.00047,0.00007,0.00071,0.02200,-0.11550,-0.07599,0.00004,0.00005,0.00048,-0.00051,0.00000
6226,-0.00005,0.00009,-0.00027,-0.03182,-0.07775,-0.03477,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00003,0.00003,0.00032,-0.00053,-0.00181,0.00157,-0.00031,-0.03948,-0.05972,-0.05233,0.00003,0.00003,0.00032,-0.00053,0.00000
6246,-0.00002,0.00006,-0.00029,-0.03228,-0.07667,-0.03582,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00003,0.00004,0.00029,-0.00054,0.00044,-0.00039,-0.00058,-0.03948,-0.05972,-0.05233,0.00003,0.00004,0.00029,-0.00054,0.00000
6266,-0.00024,0.00011,-0.00028,-0.03271,-0.07565,-0.03681,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00004,0.00074,-0.00055,-0.00371,0.00087,-0.00015,-0.03948,-0.05972,-0.05233,0.00002,0.00004,0.00074,0.00017,-0.00083
6286,-0.00024,0.00011,-0.00026,-0.03687,-0.07284,-0.03297,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00004,0.00005,-0.00054,-0.00026,0.00008,0.00005,-0.10199,-0.02874,0.02710,0.00002,0.00004,0.00005,-0.00036,-0.00021
6306,-0.00010,0.00014,-0.00027,-0.03342,-0.07354,-0.03072,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00003,0.00004,0.00042,-0.00053,0.00208,0.00059,-0.00049,0.02052,-0.08451,0.00456,0.00003,0.00004,0.00042,-0.00044,-0.00012
6326,-0.00013,0.00012,-0.00023,-0.02649,-0.06936,-0.03040,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00003,0.00015,-0.00053,-0.00056,-0.00019,0.00050,0.08211,-0.00395,-0.02530,0.00002,0.00003,0.00015,-0.00038,-0.00020
6346,0.00005,0.00009,-0.00019,-0.02724,-0.07213,-0.03320,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00003,0.00057,-0.00054,0.00287,-0.00035,0.00037,-0.03903,-0.11550,-0.07711,0.00002,0.00003,0.00057,-0.00018,-0.00042
6366,-0.00002,0.00008,-0.00024,-0.02432,-0.07139,-0.03428,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00003,0.00021,-0.00055,-0.00107,-0.00010,-0.00098,0.02154,-0.05972,-0.05121,0.00002,0.00003,0.00021,-0.00012,-0.00050
6386,-0.00011,0.00024,-0.00017,-0.02163,-0.07217,-0.03195,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00003,0.00063,-0.00054,-0.00153,0.00284,0.00094,0.02052,-0.08451,0.00456,0.00002,0.00003,0.00063,-0.00019,-0.00042
6406,-0.00011,0.00024,-0.00012,-0.01910,-0.07291,-0.02976,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00002,0.00003,0.00006,-0.00053,-0.00020,0.00023,0.00067,0.02052,-0.08451,0.00456,0.00002,0.00003,0.00006,-0.00024,-0.00036
6426,-0.00022,0.00038,-0.00008,-0.02027,-0.07882,-0.03409,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00002,0.00059,-0.00056,-0.00182,0.00252,0.00051,-0.03857,-0.17127,-0.10190,0.00001,0.00002,0.00059,-0.00011,-0.00051
6446,-0.00021,0.00037,-0.00014,-0.02142,-0.07767,-0.03518,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00002,0.00005,-0.00056,-0.00020,0.00016,-0.00106,-0.03948,-0.05972,-0.05233,0.00001,0.00002,0.00005,-0.00007,-0.00055
6466,-0.00021,0.00051,-0.00013,-0.02614,-0.07994,-0.03777,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00003,0.00053,-0.00058,-0.00009,0.00269,-0.00010,-0.10005,-0.11550,-0.07823,0.00001,0.00003,0.00053,-0.00001,-0.00063
6486,-0.00018,0.00039,-0.00007,-0.02691,-0.08207,-0.04013,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00003,0.00028,-0.00060,0.00016,-0.00141,0.00088,-0.03903,-0.11550,-0.07711,0.00001,0.00003,0.00028,0.00004,-0.00069
6506,-0.00027,0.00043,0.00002,-0.03136,-0.08557,-0.03907,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00003,0.00036,-0.00059,-0.00155,0.00097,0.00156,-0.10108,-0.14029,-0.02247,0.00001,0.00003,0.00036,0.00002,-0.00066
6526,-0.00016,0.00033,0.00012,-0.02825,-0.08550,-0.03645,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00002,0.00040,-0.00058,0.00156,-0.00124,0.00166,0.02052,-0.08451,0.00456,0.00001,0.00002,0.00040,-0.00002,-0.00061
6546,-0.00022,0.00043,0.00018,-0.03256,-0.08730,-0.03896,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00002,0.00045,-0.00060,-0.00116,0.00200,0.00100,-0.10005,-0.11550,-0.07823,0.00000,0.00002,0.00045,0.00002,-0.00066
6566,-0.00020,0.00029,0.00021,-0.03294,-0.08899,-0.04125,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00002,0.00036,-0.00061,0.00012,-0.00184,0.00079,-0.03903,-0.11550,-0.07711,0.00000,0.00002,0.00036,0.00006,-0.00070
6586,-0.00020,0.00037,0.00022,-0.03337,-0.09207,-0.04005,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00002,0.00031,-0.00061,-0.00029,0.00155,0.00028,-0.04005,-0.14029,-0.02135,0.00000,0.00002,0.00031,0.00004,-0.00068
6606,-0.00019,0.00032,0.00016,-0.03377,-0.09497,-0.03893,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00002,0.00007,-0.00061,-0.00002,-0.00037,-0.00070,-0.04005,-0.14029,-0.02135,0.00000,0.00002,0.00007,0.00003,-0.00067
6626,-0.00005,0.00042,0.00012,-0.03409,-0.09620,-0.04122,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00001,0.00056,-0.00062,0.00215,0.00201,-0.00058,-0.03903,-0.11550,-0.07711,0.00000,0.00001,0.00056,0.00006,-0.00070
6646,-0.00011,0.00034,0.00004,-0.03075,-0.09401,-0.04182,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00001,0.00027,-0.00063,-0.00103,-0.00093,-0.00123,0.02154,-0.05972,-0.05121,0.00000,0.00001,0.00027,0.00006,-0.00071
6666,0.00007,0.00022,0.00004,-0.02395,-0.09195,-0.04232,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00001,0.00065,-0.00063,0.00285,-0.00171,0.00015,0.08257,-0.05972,-0.05009,0.00001,0.00001,0.00065,0.00007,-0.00072
6686,0.00002,0.00023,0.00003,-0.02488,-0.09002,-0.04292,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00001,0.00017,-0.00064,-0.00080,0.00037,-0.00021,-0.03948,-0.05972,-0.05233,0.00001,0.00001,0.00017,0.00008,-0.00073
6706,0.00012,0.00021,0.00001,-0.02573,-0.09155,-0.04497,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00001,0.00033,-0.00066,0.00167,-0.00009,-0.00033,-0.03903,-0.11550,-0.07711,0.00001,0.00001,0.00033,0.00010,-0.00076
6726,0.00006,0.00018,0.00006,-0.02659,-0.09447,-0.04355,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00001,0.00019,-0.00065,-0.00084,-0.00033,0.00084,-0.04005,-0.14029,-0.02135,0.00001,0.00001,0.00019,0.00009,-0.00074
6746,0.00007,0.00023,0.00006,-0.02370,-0.09239,-0.04401,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00001,0.00023,-0.00066,0.00033,0.00114,0.00006,0.02154,-0.05972,-0.05121,0.00001,0.00001,0.00023,0.00009,-0.00075
6766,0.00002,0.00006,0.00009,-0.02462,-0.09377,-0.04600,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00000,0.00054,-0.00067,-0.00078,-0.00265,0.00061,-0.03903,-0.11550,-0.07711,0.00000,0.00000,0.00054,0.00011,-0.00077
6786,0.00003,0.00010,0.00016,-0.02917,-0.09173,-0.04644,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00000,0.00015,-0.00068,0.00011,0.00078,0.00119,-0.10051,-0.05972,-0.05345,0.00000,0.00000,0.00015,0.00012,-0.00078
6806,0.00004,0.00001,0.00020,-0.02983,-0.09464,-0.04494,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00000,0.00028,-0.00067,0.00016,-0.00140,0.00088,-0.04005,-0.14029,-0.02135,0.00000,0.00000,0.00028,0.00011,-0.00076
6826,0.00003,0.00002,0.00026,-0.03410,-0.09738,-0.04359,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00000,0.00003,-0.00067,-0.00001,0.00017,0.00118,-0.10108,-0.14029,-0.02247,0.00000,0.00000,0.00003,0.00009,-0.00075
6846,-0.00013,0.00009,0.00032,-0.03442,-0.09512,-0.04411,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00058,-0.00067,-0.00275,0.00107,0.00123,-0.03948,-0.05972,-0.05233,-0.00000,0.00000,0.00058,0.00010,-0.00075
6866,-0.00012,0.00007,0.00035,-0.03470,-0.09635,-0.04609,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00004,-0.00069,0.00014,-0.00013,0.00095,-0.03903,-0.11550,-0.07711,-0.00000,0.00000,0.00004,0.00012,-0.00077
6886,-0.00026,0.00024,0.00029,-0.03139,-0.09564,-0.04305,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00001,0.00073,-0.00067,-0.00249,0.00277,-0.00069,0.02052,-0.08451,0.00456,-0.00000,0.00001,0.00073,0.00009,-0.00075
6906,-0.00016,0.00009,0.00019,-0.03185,-0.09683,-0.04510,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00049,-0.00069,0.00132,-0.00213,-0.00136,-0.03903,-0.11550,-0.07711,-0.00000,0.00000,0.00049,0.00011,-0.00076
6926,-0.00005,0.00025,0.00022,-0.03234,-0.09943,-0.04367,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00001,0.00063,-0.00068,0.00179,0.00266,0.00063,-0.04005,-0.14029,-0.02135,0.00000,0.00001,0.00063,0.00010,-0.00075
6946,-0.00011,0.00018,0.00017,-0.03274,-0.10040,-0.04568,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00028,-0.00069,-0.00112,-0.00083,-0.00064,-0.03903,-0.11550,-0.07711,-0.00000,0.00000,0.00028,0.00011,-0.00077
6966,0.00008,0.00021,0.00010,-0.03314,-0.09796,-0.04608,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00001,0.00001,0.00060,-0.00070,0.00300,0.00066,-0.00088,-0.03948,-0.05972,-0.05233,0.00001,0.00001,0.00060,0.00012,-0.00077
6986,0.00002,0.00019,0.00004,-0.03352,-0.09566,-0.04645,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,0.00000,0.00001,0.00018,-0.00070,-0.00089,-0.00018,-0.00089,-0.03948,-0.05972,-0.05233,0.00000,0.00001,0.00018,0.00012,-0.00078
7006,-0.00016,0.00020,0.00006,-0.03385,-0.09685,-0.04829,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00001,0.00059,-0.00072,-0.00297,0.00038,0.00025,-0.03903,-0.11550,-0.07711,-0.00000,0.00001,0.00059,0.00013,-0.00079
7026,-0.00018,0.00019,0.00005,-0.03425,-0.09611,-0.04519,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00009,-0.00070,-0.00047,0.00006,-0.00001,-0.04051,-0.08451,0.00344,-0.00000,0.00000,0.00009,0.00011,-0.00077
7046,-0.00011,0.00003,0.00005,-0.03454,-0.09728,-0.04710,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,-0.00000,0.00054,-0.00072,0.00100,-0.00254,-0.00005,-0.03903,-0.11550,-0.07711,-0.00000,-0.00000,0.00054,0.00013,-0.00079
7066,-0.00014,0.00013,0.00004,-0.03115,-0.09837,-0.04884,45.9,0,45.4512440,8.6521343,0.00,144.50,36,0.40,-0.00000,0.00000,0.00036,-0.00073,-0.00070,0.00172,-0.00009,0.02200,-0.11550,-0.07599,-0.00000,0.00000,0.00036,0.00014,-0.00080
